true_class,neg_class,cap_shape,cap_surface,cap_color,odor
1,0,24,25,14,25
1,0,6,19,23,6
1,0,24,25,5,25
0,1,24,19,14,14
1,0,6,25,7,6
1,0,24,19,23,6
0,1,6,19,5,14
1,0,6,25,25,6
1,0,6,25,25,6
0,1,6,25,5,14
1,0,6,19,7,6
0,1,11,19,14,14
1,0,6,25,25,6
1,0,24,19,23,6
1,0,24,25,14,19
1,0,6,25,25,6
1,0,6,25,23,14
1,0,24,25,14,19
0,1,6,25,23,14
0,1,24,25,23,14
1,0,24,25,14,6
1,0,6,19,7,6
0,1,24,25,21,14
1,0,6,19,23,14
1,0,24,25,25,6
1,0,6,19,7,6
1,0,6,25,25,6
1,0,24,6,25,6
1,0,6,25,25,6
1,0,24,19,7,6
0,1,6,25,18,14
1,0,6,19,23,6
0,1,11,19,14,14
1,0,24,25,14,19
1,0,24,19,7,6
1,0,6,25,25,6
1,0,2,19,23,14
1,0,24,25,14,6
1,0,2,19,2,14
1,0,6,6,25,6
1,0,24,25,7,6
0,1,24,25,5,14
0,1,11,19,2,14
1,0,24,25,14,6
0,1,24,19,5,14
1,0,6,19,2,14
0,1,6,19,14,14
1,0,24,25,5,25
0,1,6,25,2,14
1,0,24,19,7,6
1,0,6,19,2,14
1,0,24,25,14,19
1,0,24,25,5,25
1,0,6,25,25,6
1,0,24,25,14,6
1,0,24,25,14,19
1,0,6,19,7,6
0,1,24,25,16,14
0,1,24,25,21,14
1,0,6,25,25,6
1,0,24,19,7,6
1,0,24,25,14,19
1,0,6,19,7,6
1,0,24,19,2,6
1,0,24,6,25,6
1,0,2,19,23,14
0,1,11,25,14,14
1,0,24,25,5,25
1,0,6,25,25,6
0,1,24,25,2,14
1,0,24,19,2,6
1,0,6,19,7,6
1,0,6,19,2,6
1,0,6,25,25,6
1,0,24,25,14,6
1,0,6,19,23,6
0,1,11,25,14,14
0,1,24,19,5,14
0,1,24,25,23,14
1,0,6,19,2,6
1,0,6,19,7,6
0,1,6,19,5,14
1,0,6,25,25,6
1,0,24,25,14,19
1,0,6,19,23,14
1,0,6,25,7,6
0,1,24,6,14,14
1,0,6,25,25,6
1,0,24,19,23,6
0,1,24,19,2,14
0,1,24,19,16,14
1,0,24,19,7,6
1,0,6,6,7,6
1,0,24,19,23,6
1,0,24,6,25,6
1,0,6,19,23,6
0,1,11,25,14,14
0,1,24,25,16,14
1,0,6,25,25,6
0,1,6,25,2,14
0,1,24,19,5,14
1,0,24,19,7,6
1,0,6,19,2,6
1,0,6,25,25,6
1,0,24,19,2,6
1,0,6,19,23,6
1,0,6,25,25,6
1,0,6,25,25,6
1,0,6,25,7,6
1,0,6,6,7,6
1,0,2,19,16,14
1,0,24,25,14,6
1,0,2,19,23,14
0,1,24,25,14,14
1,0,24,25,14,25
1,0,24,25,14,25
1,0,24,25,14,6
1,0,6,19,2,6
1,0,2,25,25,14
1,0,24,19,7,6
0,1,6,25,16,14
0,1,11,19,16,14
0,1,6,25,14,14
1,0,2,25,16,14
1,0,24,19,7,6
1,0,24,19,7,6
1,0,24,6,25,6
1,0,24,25,14,19
1,0,6,25,2,14
1,0,24,19,2,6
1,0,2,19,2,14
0,1,6,25,23,14
0,1,24,25,14,14
1,0,24,6,25,6
1,0,6,19,2,6
1,0,6,25,25,6
0,1,11,19,5,14
1,0,6,6,25,6
1,0,2,6,14,14
1,0,24,25,14,19
1,0,6,25,25,6
1,0,24,25,25,6
1,0,24,19,7,6
1,0,24,25,14,6
0,1,24,25,14,14
0,1,6,25,14,14
1,0,6,25,2,14
1,0,11,6,14,14
1,0,6,25,7,6
1,0,24,25,14,19
1,0,6,6,7,6
1,0,6,6,7,6
1,0,24,19,7,6
0,1,24,25,18,14
1,0,24,25,14,25
1,0,6,19,16,14
1,0,24,25,5,25
1,0,6,19,2,6
1,0,24,19,2,6
0,1,11,19,5,14
1,0,6,19,2,6
0,1,24,6,14,14
1,0,6,25,25,6
0,1,6,25,23,14
1,0,6,19,23,6
1,0,6,19,16,14
1,0,6,25,25,6
1,0,6,19,7,6
1,0,24,25,14,6
1,0,6,25,25,6
1,0,6,19,7,6
1,0,6,19,23,6
1,0,24,25,14,19
1,0,6,6,25,6
1,0,24,25,14,6
1,0,2,25,2,14
1,0,6,25,25,6
1,0,24,25,5,25
1,0,24,25,14,6
0,1,11,25,2,14
0,1,24,25,23,14
1,0,6,19,2,6
1,0,6,25,25,6
1,0,24,25,5,6
1,0,6,19,5,19
1,0,24,25,5,6
1,0,24,19,14,6
1,0,6,25,14,6
1,0,6,25,5,19
1,0,11,25,14,25
1,0,6,25,5,25
1,0,24,19,5,19
1,0,6,25,14,6
1,0,6,25,5,6
1,0,24,19,5,19
1,0,24,19,14,19
1,0,6,19,5,6
1,0,6,19,5,25
1,0,6,25,5,6
1,0,6,25,14,25
1,0,6,25,14,6
1,0,24,25,5,19
1,0,11,19,14,25
1,0,24,19,14,6
1,0,6,19,5,25
1,0,6,25,5,19
1,0,11,19,5,25
1,0,6,25,5,25
1,0,24,19,14,19
1,0,6,19,5,25
1,0,6,19,14,25
1,0,6,25,5,19
1,0,6,19,5,25
1,0,6,19,14,19
1,0,6,25,5,19
1,0,24,19,5,19
1,0,6,19,5,6
1,0,24,19,14,19
1,0,6,25,14,19
1,0,24,25,5,6
1,0,6,25,14,25
0,1,2,19,14,14
1,0,6,19,14,25
0,1,24,19,14,14
1,0,6,25,5,25
1,0,6,25,14,19
1,0,6,25,5,25
1,0,6,19,14,25
1,0,24,25,5,25
1,0,24,19,14,6
1,0,6,19,14,19
1,0,6,25,5,25
1,0,6,19,14,6
1,0,6,19,14,19
1,0,6,19,14,6
1,0,6,25,5,19
1,0,6,19,5,25
1,0,24,25,5,6
1,0,24,19,5,25
1,0,6,19,5,6
1,0,6,25,14,25
1,0,24,25,5,6
1,0,11,19,5,19
1,0,11,19,14,6
1,0,6,25,14,6
1,0,24,19,5,19
1,0,24,25,5,6
1,0,6,25,5,19
1,0,6,25,14,19
1,0,6,19,5,6
1,0,24,19,14,19
0,1,24,6,23,14
1,0,6,25,14,25
1,0,24,19,14,6
1,0,24,19,5,6
1,0,6,19,14,19
1,0,6,19,14,19
1,0,24,25,5,19
1,0,24,19,5,6
1,0,6,19,14,25
1,0,11,19,14,6
1,0,6,25,14,19
1,0,24,19,14,19
1,0,6,25,5,25
1,0,24,19,5,25
1,0,6,19,14,19
1,0,6,25,14,19
1,0,11,25,14,25
1,0,6,25,14,19
1,0,6,19,14,25
1,0,24,19,5,19
1,0,6,19,14,25
1,0,6,19,14,19
1,0,6,19,5,6
1,0,6,25,14,25
1,0,6,19,14,6
1,0,6,25,14,6
1,0,6,19,5,25
1,0,6,19,5,6
1,0,24,25,5,6
1,0,6,19,14,25
1,0,24,25,5,25
1,0,6,25,5,6
1,0,24,19,14,6
1,0,6,25,14,19
1,0,6,25,5,6
1,0,24,25,5,19
1,0,6,25,14,25
1,0,6,25,14,25
1,0,24,25,5,19
1,0,6,25,14,25
1,0,6,19,14,19
1,0,24,19,14,6
1,0,6,25,5,25
1,0,24,25,5,19
1,0,24,19,5,6
1,0,6,19,5,6
1,0,6,25,5,6
1,0,24,25,5,19
1,0,24,25,5,19
1,0,24,19,14,6
1,0,24,19,5,6
1,0,11,19,5,19
0,1,24,19,3,14
1,0,24,19,5,25
1,0,6,19,14,25
1,0,24,19,14,25
1,0,6,25,14,19
1,0,6,25,5,25
1,0,6,19,5,19
1,0,24,25,5,6
1,0,24,19,5,6
1,0,24,19,14,25
1,0,24,25,5,6
1,0,6,19,5,6
1,0,6,19,14,25
1,0,6,25,5,25
1,0,24,25,5,19
1,0,11,19,5,6
1,0,6,25,14,19
1,0,6,19,14,25
1,0,24,19,5,25
1,0,6,19,14,6
1,0,6,19,5,19
1,0,6,25,5,25
0,1,2,6,23,14
1,0,24,25,5,19
1,0,24,25,5,6
1,0,6,25,5,19
1,0,6,25,5,25
0,1,11,6,23,14
1,0,24,19,14,19
1,0,6,19,14,19
1,0,24,19,14,19
1,0,6,19,5,6
1,0,24,19,14,6
1,0,24,19,14,6
1,0,24,19,5,19
1,0,11,19,14,25
1,0,24,25,5,6
1,0,24,19,5,6
1,0,24,25,5,6
1,0,24,19,5,19
1,0,24,19,5,6
1,0,24,19,5,19
1,0,24,19,5,19
1,0,6,25,5,19
1,0,24,19,14,25
1,0,6,19,14,25
1,0,24,19,5,6
1,0,6,19,5,25
1,0,24,19,14,25
1,0,6,25,5,25
1,0,24,19,14,25
1,0,11,19,14,6
1,0,6,19,5,6
1,0,6,19,5,6
1,0,6,25,5,6
1,0,11,19,14,6
1,0,6,25,14,6
1,0,6,19,5,6
1,0,24,25,5,19
1,0,6,19,5,25
1,0,6,25,5,6
1,0,6,19,14,19
1,0,6,19,14,6
1,0,24,25,5,19
1,0,24,25,5,19
1,0,6,19,5,25
1,0,11,25,5,6
1,0,6,25,5,19
1,0,11,25,14,19
1,0,24,19,5,19
1,0,24,25,5,19
1,0,24,19,14,6
1,0,6,25,14,6
1,0,24,19,5,6
0,1,2,19,7,14
1,0,24,25,5,19
1,0,24,19,5,19
1,0,6,25,5,19
1,0,24,19,5,25
1,0,6,25,5,25
1,0,6,25,5,6
1,0,24,19,14,6
1,0,6,25,14,6
0,1,11,19,23,14
1,0,6,25,5,19
1,0,24,19,5,6
1,0,6,25,14,25
1,0,6,25,14,19
1,0,24,19,5,25
1,0,6,25,5,25
1,0,6,25,5,6
1,0,6,19,14,25
1,0,24,25,5,6
1,0,6,25,5,19
0,1,2,6,7,14
1,0,11,25,5,19
1,0,24,25,5,6
1,0,11,19,5,6
1,0,24,19,14,19
0,1,11,19,23,14
1,0,6,19,5,19
1,0,24,19,14,25
1,0,11,19,5,6
1,0,11,25,14,19
1,0,11,25,5,6
1,0,24,19,5,25
1,0,6,19,5,19
1,0,6,25,5,6
1,0,24,25,5,19
1,0,6,25,14,25
1,0,24,25,5,25
1,0,6,25,14,25
1,0,24,25,5,25
1,0,11,25,14,25
1,0,6,19,5,6
1,0,24,19,14,6
1,0,6,25,14,6
1,0,6,19,5,19
1,0,24,19,5,25
1,0,6,19,14,25
1,0,6,25,14,19
1,0,24,25,5,6
1,0,24,19,5,6
1,0,6,25,5,25
1,0,6,19,5,25
1,0,6,25,5,6
1,0,24,19,14,19
1,0,6,19,14,19
1,0,24,19,14,6
1,0,6,25,14,25
1,0,11,25,14,19
1,0,24,19,5,19
1,0,6,25,14,6
1,0,24,25,5,19
1,0,6,25,5,19
1,0,24,25,5,25
1,0,6,25,5,25
1,0,6,25,5,19
1,0,6,19,5,19
1,0,11,25,5,25
1,0,24,19,5,6
0,1,11,19,7,14
1,0,24,19,14,25
1,0,6,19,5,19
1,0,6,19,14,25
1,0,6,19,5,19
1,0,6,25,14,19
1,0,24,19,5,25
1,0,24,19,5,19
1,0,24,19,5,25
1,0,24,19,5,6
1,0,6,19,5,19
1,0,24,19,5,19
1,0,24,19,14,6
1,0,6,19,14,19
1,0,11,25,14,25
1,0,24,25,5,19
1,0,24,19,14,6
1,0,24,19,5,6
0,1,2,19,23,14
1,0,6,19,5,19
1,0,24,19,5,25
1,0,24,25,5,6
1,0,6,25,14,6
1,0,6,19,5,25
1,0,6,25,14,19
1,0,6,25,5,6
1,0,6,19,14,6
1,0,24,25,5,6
1,0,6,19,14,19
1,0,24,19,14,25
1,0,6,19,5,19
1,0,24,19,14,19
1,0,6,19,5,19
1,0,24,25,5,25
1,0,6,25,14,6
1,0,24,25,5,6
1,0,6,19,14,6
1,0,6,19,14,25
1,0,24,19,14,25
1,0,6,19,5,19
1,0,11,25,14,25
1,0,24,25,5,6
1,0,24,25,5,19
1,0,11,19,14,19
1,0,24,19,5,6
1,0,24,19,5,6
1,0,6,25,14,6
1,0,6,19,5,25
1,0,6,19,5,6
1,0,6,19,14,6
1,0,6,25,5,6
1,0,6,25,5,6
1,0,11,19,5,19
1,0,24,19,14,6
1,0,6,25,14,25
1,0,6,19,5,6
1,0,11,19,14,25
1,0,6,25,14,6
1,0,24,25,5,25
1,0,24,25,5,6
1,0,24,19,5,25
1,0,6,25,14,6
1,0,6,25,14,19
1,0,6,25,5,19
1,0,11,25,14,25
1,0,24,19,14,19
1,0,24,19,5,25
1,0,24,19,14,6
1,0,6,25,5,6
1,0,11,25,5,6
0,1,24,6,7,14
1,0,6,25,5,6
1,0,24,19,5,6
1,0,24,19,5,19
1,0,24,25,5,19
1,0,6,25,14,6
1,0,6,25,14,25
1,0,24,19,14,19
1,0,24,19,5,6
1,0,6,25,5,6
1,0,6,19,14,6
1,0,6,25,14,6
1,0,6,25,14,25
1,0,24,25,5,6
1,0,24,19,5,6
1,0,6,19,14,6
1,0,6,19,14,19
1,0,24,19,5,6
1,0,6,19,14,6
1,0,6,19,14,6
1,0,6,25,14,6
1,0,24,19,14,19
1,0,6,19,14,25
1,0,6,19,14,25
1,0,24,19,14,25
1,0,6,25,14,6
1,0,24,19,14,25
1,0,24,19,14,25
1,0,6,19,14,6
1,0,6,25,14,6
1,0,24,25,5,25
1,0,6,19,5,6
1,0,6,25,14,19
1,0,6,19,5,25
1,0,24,19,14,6
0,1,11,6,23,14
1,0,24,19,14,6
1,0,6,19,14,6
1,0,6,25,14,25
1,0,6,19,14,6
1,0,6,25,14,25
1,0,6,25,14,6
1,0,6,19,14,6
1,0,6,25,5,25
0,1,2,19,14,14
1,0,6,19,5,6
1,0,6,19,5,19
1,0,24,19,5,25
1,0,6,25,14,19
1,0,6,25,5,19
1,0,6,19,14,6
1,0,6,25,5,19
1,0,6,19,14,19
1,0,11,25,14,25
1,0,6,25,5,6
1,0,6,19,5,19
1,0,24,25,5,6
1,0,6,19,14,25
1,0,24,19,5,19
1,0,11,25,14,25
1,0,24,19,14,19
1,0,24,25,5,6
1,0,6,25,14,25
1,0,6,19,5,25
1,0,6,19,14,6
0,1,24,19,23,14
1,0,6,25,14,25
1,0,6,19,14,6
1,0,24,25,5,25
1,0,6,19,5,19
1,0,24,19,14,19
1,0,24,25,5,6
0,1,11,6,7,14
1,0,6,19,5,19
1,0,6,25,5,19
0,1,2,6,23,14
1,0,6,19,14,25
1,0,24,25,5,19
1,0,24,25,5,6
1,0,6,19,14,19
1,0,24,19,14,6
1,0,6,19,5,19
1,0,6,19,5,19
1,0,6,19,5,19
1,0,24,25,5,13
1,0,6,25,14,25
1,0,6,25,5,25
1,0,24,19,5,19
1,0,6,19,5,25
1,0,6,25,5,6
1,0,6,25,5,19
1,0,24,19,5,6
1,0,6,19,5,19
0,1,24,19,14,14
1,0,6,25,14,19
1,0,6,25,5,19
1,0,6,25,5,19
1,0,24,19,14,6
1,0,24,19,5,25
1,0,24,25,5,6
1,0,24,19,5,19
1,0,24,25,5,25
1,0,6,25,5,6
0,1,24,19,14,14
1,0,6,19,14,19
1,0,24,25,5,6
1,0,6,19,14,6
1,0,6,25,5,25
1,0,24,25,5,6
1,0,24,19,14,19
1,0,24,19,14,6
1,0,24,19,14,25
1,0,24,25,5,19
1,0,6,19,14,25
1,0,6,19,14,25
1,0,11,25,5,25
1,0,24,19,14,25
1,0,6,25,14,25
0,1,11,19,23,14
1,0,6,19,5,25
1,0,24,19,5,25
1,0,6,25,14,6
1,0,6,25,14,19
1,0,6,25,5,25
1,0,24,19,14,6
1,0,6,25,14,19
1,0,24,19,14,19
1,0,11,25,14,25
1,0,6,19,5,19
1,0,6,25,5,19
1,0,6,25,5,6
1,0,6,25,5,19
1,0,6,25,14,6
1,0,6,25,14,6
1,0,11,25,14,25
1,0,11,25,14,25
1,0,6,19,5,25
1,0,24,19,5,25
1,0,11,19,14,6
1,0,24,19,5,6
1,0,6,19,14,6
1,0,24,19,5,19
1,0,6,19,14,25
1,0,24,19,14,6
1,0,6,25,5,25
1,0,24,19,14,6
1,0,24,19,5,25
1,0,24,19,5,19
1,0,24,19,14,19
1,0,24,25,5,19
1,0,6,25,5,25
1,0,6,19,5,19
1,0,24,19,5,25
1,0,6,25,5,25
1,0,6,19,5,25
1,0,6,19,5,19
1,0,6,25,14,6
1,0,6,19,14,19
1,0,24,19,5,6
1,0,6,25,14,19
1,0,6,19,14,19
1,0,6,25,14,6
1,0,6,19,5,19
1,0,6,25,5,6
1,0,6,25,14,25
1,0,6,19,5,25
1,0,6,19,5,6
1,0,6,25,14,19
1,0,6,19,5,6
1,0,6,19,14,6
1,0,11,25,5,19
1,0,6,25,5,6
1,0,6,19,5,6
1,0,6,25,5,25
1,0,6,25,14,19
1,0,6,25,5,6
1,0,6,19,14,19
1,0,24,25,5,25
0,1,24,6,23,14
1,0,24,19,5,19
1,0,24,19,5,6
1,0,6,25,14,25
1,0,24,19,5,25
1,0,24,19,14,25
1,0,24,19,14,6
1,0,24,19,14,25
0,1,24,6,7,14
1,0,6,25,5,6
1,0,6,25,5,6
1,0,24,25,5,25
1,0,24,19,14,25
1,0,11,19,5,25
1,0,11,25,5,6
1,0,6,25,5,19
1,0,24,19,14,6
1,0,6,19,14,19
1,0,24,19,5,19
1,0,6,25,14,25
1,0,24,19,14,19
0,1,11,6,23,14
1,0,11,25,14,6
1,0,6,19,5,6
1,0,24,25,5,6
1,0,24,19,14,19
1,0,24,19,14,25
1,0,6,25,5,25
1,0,6,25,14,19
1,0,24,25,5,25
1,0,6,19,5,25
1,0,24,19,5,19
1,0,24,19,14,19
1,0,6,25,14,6
1,0,6,25,5,19
1,0,6,25,14,19
1,0,6,25,14,6
1,0,6,19,14,25
1,0,6,25,5,6
1,0,6,25,5,19
1,0,24,25,5,19
1,0,11,19,5,6
1,0,6,25,5,19
1,0,6,25,14,25
1,0,6,19,14,19
1,0,6,19,5,25
1,0,11,19,5,6
1,0,6,25,5,19
1,0,6,19,14,19
0,1,24,19,14,14
1,0,24,19,14,25
1,0,11,19,14,25
1,0,6,19,14,6
1,0,6,19,14,25
1,0,24,19,14,25
1,0,6,19,14,25
1,0,6,25,5,6
1,0,6,25,5,25
1,0,6,19,14,6
1,0,24,19,5,6
1,0,24,19,14,19
1,0,24,19,5,25
1,0,24,19,5,19
1,0,6,25,5,6
1,0,24,19,5,25
1,0,11,19,5,25
1,0,24,25,5,6
1,0,6,19,14,6
1,0,6,19,14,25
1,0,24,19,14,6
1,0,11,25,5,25
1,0,24,19,5,25
1,0,6,25,14,19
1,0,6,25,5,19
1,0,6,25,14,19
1,0,6,19,14,19
1,0,6,19,5,25
1,0,11,25,14,25
1,0,6,25,5,25
1,0,6,19,5,19
1,0,6,19,14,6
1,0,24,19,14,25
1,0,6,25,14,19
1,0,6,25,5,19
1,0,24,25,5,19
1,0,6,19,5,19
1,0,24,19,14,19
1,0,6,19,14,25
1,0,6,19,14,19
1,0,6,19,5,25
0,1,24,19,7,14
1,0,11,25,14,25
1,0,24,25,5,19
1,0,24,19,14,19
1,0,24,19,14,19
1,0,6,25,5,19
1,0,11,25,14,6
1,0,24,19,5,6
1,0,24,19,14,19
1,0,11,25,14,25
1,0,24,25,5,6
1,0,11,19,14,6
1,0,24,19,14,6
1,0,24,25,5,6
1,0,6,19,5,25
1,0,6,19,14,19
1,0,6,19,14,6
1,0,6,19,5,25
1,0,24,25,5,19
1,0,24,19,5,6
1,0,6,19,14,19
1,0,6,25,5,19
1,0,24,19,14,6
1,0,24,19,5,19
1,0,24,19,5,25
1,0,6,19,5,6
1,0,24,25,5,19
1,0,24,19,14,25
1,0,24,19,5,19
1,0,24,19,5,25
1,0,24,19,14,25
1,0,24,19,14,19
1,0,6,19,5,25
1,0,6,25,5,6
1,0,24,19,14,19
1,0,24,19,5,6
1,0,6,19,14,19
1,0,24,19,14,6
1,0,6,19,5,25
1,0,11,25,14,25
1,0,24,19,14,25
1,0,6,25,14,25
1,0,11,25,14,25
1,0,6,19,5,19
1,0,6,19,14,6
1,0,24,19,5,25
1,0,24,19,14,6
1,0,6,25,14,25
1,0,6,25,14,19
1,0,24,19,5,25
1,0,6,25,14,25
1,0,24,25,5,19
1,0,6,25,14,25
1,0,6,25,5,19
1,0,24,25,5,6
1,0,6,19,5,25
1,0,11,19,14,19
1,0,24,25,5,6
1,0,24,19,14,6
1,0,6,19,5,19
1,0,6,19,5,25
0,1,2,6,7,14
1,0,24,19,14,25
1,0,11,19,14,19
0,1,2,19,14,14
1,0,6,19,14,25
1,0,6,25,14,19
1,0,24,25,5,19
1,0,24,19,5,19
1,0,11,25,3,13
1,0,24,19,5,19
1,0,6,19,14,19
1,0,24,19,14,25
1,0,24,25,5,19
1,0,24,19,5,6
1,0,6,19,5,6
1,0,6,19,14,6
1,0,6,19,14,19
1,0,6,25,5,25
1,0,24,19,5,25
1,0,6,25,5,19
1,0,6,25,14,25
1,0,24,25,5,6
1,0,6,25,5,19
1,0,6,19,5,6
1,0,6,19,5,6
1,0,24,19,5,25
1,0,24,19,5,6
1,0,11,25,5,19
1,0,24,25,5,6
1,0,24,19,5,25
1,0,24,19,14,25
1,0,24,19,14,19
1,0,6,19,14,25
1,0,6,25,14,19
1,0,24,19,5,19
1,0,11,19,14,6
1,0,6,19,14,25
1,0,6,25,14,6
1,0,6,25,5,25
1,0,6,25,5,19
1,0,6,25,14,6
1,0,24,19,5,25
1,0,6,25,14,19
1,0,6,19,14,19
1,0,6,19,5,6
1,0,24,19,14,25
1,0,6,25,5,6
1,0,11,25,14,25
1,0,6,19,14,25
1,0,6,25,14,6
1,0,6,19,5,25
1,0,24,19,14,6
1,0,6,19,5,6
1,0,24,19,5,6
1,0,6,25,5,19
1,0,24,19,5,25
1,0,6,19,5,19
1,0,6,19,14,6
1,0,24,19,14,25
1,0,24,19,5,19
1,0,6,19,5,19
1,0,24,19,5,6
1,0,24,19,14,19
1,0,6,19,5,6
1,0,24,25,5,19
1,0,24,19,14,25
1,0,24,25,5,19
1,0,6,19,5,25
1,0,24,19,5,19
1,0,6,25,14,6
1,0,24,19,5,6
1,0,24,19,14,19
1,0,6,19,5,25
1,0,24,19,5,19
1,0,6,19,14,25
1,0,24,25,5,19
1,0,6,25,5,25
1,0,24,25,5,19
1,0,11,25,14,25
1,0,6,25,14,25
1,0,24,25,5,6
1,0,6,19,14,25
1,0,24,19,5,19
1,0,6,19,5,25
0,1,24,6,7,14
1,0,24,19,5,25
1,0,6,19,14,6
1,0,6,19,14,19
1,0,24,19,5,6
1,0,24,19,5,25
1,0,24,19,5,19
1,0,6,25,5,25
0,1,2,6,7,14
1,0,6,25,14,19
1,0,6,25,5,6
1,0,6,25,14,19
1,0,6,19,14,6
1,0,6,25,14,6
1,0,24,25,5,19
1,0,6,25,14,19
1,0,24,19,14,25
1,0,6,25,5,6
0,1,11,6,7,14
0,1,2,19,14,14
1,0,6,19,14,19
1,0,24,19,14,19
1,0,6,25,14,19
1,0,6,19,5,19
1,0,6,25,14,25
1,0,6,19,14,6
1,0,6,25,5,25
1,0,6,25,5,6
1,0,6,19,14,19
1,0,24,19,5,25
0,1,24,6,23,14
1,0,6,19,14,6
1,0,24,19,5,25
1,0,24,19,14,25
1,0,24,19,14,25
1,0,24,19,14,6
1,0,11,25,14,25
1,0,6,19,14,25
1,0,24,25,5,25
1,0,6,19,14,25
1,0,6,19,14,6
1,0,24,19,14,19
1,0,24,19,14,6
1,0,24,25,5,19
1,0,6,19,5,6
1,0,6,19,5,19
1,0,6,25,14,6
1,0,24,19,5,19
1,0,6,19,5,19
1,0,6,25,5,19
1,0,6,25,5,25
1,0,24,25,5,19
1,0,6,25,14,6
1,0,6,19,14,6
1,0,6,19,14,25
1,0,11,25,5,6
1,0,6,19,5,25
1,0,24,19,5,19
1,0,24,25,5,25
1,0,6,25,5,6
1,0,24,25,5,19
1,0,6,25,5,6
1,0,6,25,14,25
1,0,6,25,5,25
1,0,24,25,5,19
1,0,24,19,5,25
1,0,6,19,5,6
1,0,6,19,5,6
1,0,24,19,5,6
1,0,6,19,5,25
1,0,6,19,5,19
1,0,6,19,14,25
1,0,6,25,5,6
1,0,6,25,14,19
1,0,11,19,5,6
1,0,6,19,14,25
1,0,6,25,14,25
1,0,6,19,5,19
1,0,6,25,5,25
1,0,24,19,14,25
1,0,11,25,14,25
1,0,24,25,5,19
1,0,24,19,5,6
0,1,24,19,7,14
1,0,11,25,14,25
1,0,24,19,14,25
1,0,6,19,14,19
1,0,6,19,14,19
1,0,24,19,5,19
1,0,6,19,5,6
1,0,6,25,5,6
1,0,6,25,5,6
1,0,6,19,14,6
1,0,6,19,5,6
1,0,24,19,14,6
1,0,6,19,5,6
1,0,24,19,5,19
1,0,6,19,5,25
1,0,6,25,5,6
1,0,11,25,5,19
1,0,6,19,14,19
1,0,11,25,5,19
1,0,6,19,5,25
1,0,6,25,5,19
1,0,6,19,5,6
0,1,2,19,14,14
1,0,24,19,14,6
1,0,6,25,5,19
1,0,6,25,14,19
1,0,6,19,5,6
1,0,6,25,14,6
1,0,11,25,14,13
1,0,24,19,5,6
1,0,6,19,5,19
1,0,11,25,14,25
1,0,6,19,5,6
0,1,11,19,23,14
1,0,6,25,14,25
1,0,6,25,14,25
1,0,6,25,14,25
1,0,6,19,14,19
1,0,6,19,14,25
1,0,6,25,5,25
1,0,24,19,5,6
1,0,6,25,14,6
1,0,24,19,14,6
1,0,24,19,5,6
1,0,24,19,5,25
1,0,6,25,5,25
1,0,24,19,14,25
1,0,24,19,5,19
1,0,6,19,14,6
1,0,24,19,14,25
1,0,6,25,5,25
1,0,24,19,14,6
1,0,6,25,5,6
1,0,6,19,5,6
1,0,6,25,14,6
1,0,6,25,14,25
1,0,24,25,5,6
0,1,11,6,7,14
1,0,24,19,5,25
1,0,11,25,14,25
1,0,11,25,14,19
1,0,24,25,5,19
1,0,6,19,5,6
1,0,6,19,14,19
1,0,6,19,5,19
1,0,24,19,5,6
1,0,6,19,14,19
1,0,6,25,5,19
1,0,24,19,14,19
1,0,24,25,5,6
1,0,6,19,5,25
1,0,24,19,14,25
1,0,6,19,14,6
0,1,24,19,14,14
1,0,11,19,14,25
1,0,6,19,14,25
1,0,11,25,5,6
0,1,24,25,3,14
0,1,2,19,14,14
0,1,11,19,7,14
0,1,24,6,7,14
1,0,24,19,14,19
1,0,11,25,5,6
0,1,24,19,14,14
1,0,11,19,5,19
1,0,2,25,25,14
1,0,24,19,5,6
0,1,2,19,7,14
1,0,11,25,5,6
1,0,11,19,5,19
1,0,6,19,5,19
1,0,6,25,14,25
1,0,6,19,5,19
0,1,11,6,7,14
1,0,11,19,14,19
1,0,11,19,5,25
1,0,6,19,5,6
0,1,2,6,7,14
1,0,6,25,14,19
1,0,6,19,14,25
0,1,6,19,14,14
0,1,24,25,16,14
1,0,6,19,14,25
1,0,11,25,5,25
1,0,6,19,14,19
0,1,2,19,23,14
1,0,24,25,5,6
1,0,6,25,5,25
1,0,6,19,5,25
1,0,11,25,14,6
0,1,24,6,23,14
0,1,2,19,23,14
1,0,11,19,5,25
1,0,6,25,14,25
0,1,6,25,14,14
1,0,11,19,14,19
1,0,11,19,14,25
1,0,6,25,14,19
1,0,6,25,5,13
1,0,24,19,5,6
1,0,11,25,5,19
1,0,24,19,14,19
1,0,11,19,5,6
1,0,11,25,14,6
1,0,6,25,5,6
0,1,24,6,23,14
1,0,11,19,14,19
1,0,6,19,14,6
1,0,11,19,5,25
1,0,11,19,5,19
1,0,11,25,14,19
0,1,11,6,23,14
1,0,11,19,14,6
1,0,11,25,14,19
1,0,11,19,14,19
1,0,11,19,5,19
1,0,24,19,14,25
1,0,24,25,5,19
1,0,6,19,5,25
1,0,11,25,14,6
0,1,2,19,14,14
1,0,6,19,14,6
1,0,11,25,5,6
0,1,24,19,14,14
1,0,6,19,14,6
1,0,11,19,14,25
1,0,6,25,14,19
1,0,24,19,14,19
0,1,11,6,23,14
1,0,6,25,5,6
1,0,24,19,5,25
1,0,24,19,14,6
1,0,6,19,14,6
1,0,11,19,14,25
